,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
14122,2.6,3,1.75,1460,10000,1.0,0.0,0.0,4,8,1460,0,1967,0.0,98092,47.342,-122.195,1930,14175
1866,4.118,4,2.25,2190,6800,1.0,0.0,0.0,5,7,1340,850,1969,0.0,98011,47.7367,-122.195,1560,7611
12668,2.52,3,2.0,1420,6788,2.0,0.0,0.0,3,7,1420,0,1990,0.0,98023,47.2887,-122.351,1790,6607
5550,4.34,3,2.25,1750,9353,1.0,0.0,0.0,3,7,1210,540,1987,0.0,98034,47.7305,-122.225,1930,8545
6495,19.4,4,5.75,7220,223462,2.0,0.0,4.0,3,12,6220,1000,2000,0.0,98053,47.7097,-122.013,2680,7593
5384,6.3,4,1.75,1930,10210,1.5,0.0,2.0,3,8,1670,260,1941,0.0,98125,47.7078,-122.277,2730,6600
14172,22.3,3,4.0,4200,30120,2.0,0.0,2.0,4,11,3600,600,1933,0.0,98112,47.6379,-122.311,2760,12200
11384,2.9988,3,2.5,1460,3044,2.0,0.0,0.0,3,7,1460,0,2000,0.0,98108,47.544,-122.296,1490,3044
10967,15.6,4,2.5,2700,17853,2.0,0.0,0.0,4,9,2700,0,1960,0.0,98004,47.6463,-122.219,3790,16672
2551,7.15,3,2.5,3050,6000,1.0,0.0,3.0,3,8,1720,1330,1984,0.0,98177,47.7701,-122.389,2340,7200
5966,2.15,4,2.5,1700,6675,2.0,0.0,0.0,3,7,1700,0,1997,0.0,98038,47.3638,-122.053,1570,7540
2101,5.835,4,1.0,1530,3900,1.5,0.0,0.0,4,7,1530,0,1908,0.0,98107,47.6748,-122.379,1300,3900
11214,14.0,4,3.5,4380,66613,1.5,0.0,0.0,3,11,4380,0,1993,0.0,98077,47.7279,-122.048,4010,70109
2235,2.9545,3,2.0,2030,17120,1.0,0.0,2.0,4,8,1890,140,1966,0.0,98092,47.2953,-122.185,1870,13662
4940,6.5,4,2.25,2440,9320,1.0,0.0,0.0,4,7,1880,560,1957,0.0,98007,47.5933,-122.135,1530,9335
18601,3.77,4,2.5,2170,11511,2.0,0.0,0.0,3,8,2170,0,1992,0.0,98031,47.3886,-122.188,1900,8961
8522,4.15,3,2.5,1980,4274,2.0,0.0,0.0,3,7,1980,0,2003,0.0,98028,47.7767,-122.239,2000,4394
3052,3.08,2,1.0,1080,6250,1.0,0.0,2.0,4,7,1080,0,1942,1968.0,98118,47.5128,-122.251,2100,6875
4641,2.8,3,1.0,1020,8400,1.0,0.0,0.0,4,7,1020,0,1957,0.0,98056,47.4905,-122.18,1690,8030
6415,7.75,4,2.0,3140,10875,1.0,0.0,1.0,3,7,1940,1200,1939,1969.0,98199,47.6656,-122.406,3300,10080
7581,1.63,3,1.75,1290,4811,1.0,0.0,0.0,3,7,1290,0,1996,0.0,98032,47.3912,-122.234,1310,4811
11788,3.12,4,2.5,1790,10584,1.0,0.0,0.0,4,7,1290,500,1981,0.0,98031,47.4061,-122.188,1730,9120
2609,2.3,3,1.0,1300,14000,1.0,0.0,0.0,4,7,1300,0,1958,0.0,98198,47.4213,-122.322,1390,8750
16877,10.2,3,2.5,2920,5629,1.0,0.0,2.0,5,8,1460,1460,1955,0.0,98199,47.642,-122.405,2380,5000
7242,4.16,3,1.5,1110,9762,1.0,0.0,0.0,4,7,1110,0,1963,0.0,98052,47.676,-122.15,1900,9720
3833,3.95,1,1.0,730,3000,1.0,0.0,0.0,3,7,730,0,1911,0.0,98107,47.6741,-122.396,1520,5000
5087,8.23,3,2.5,2560,9825,2.0,0.0,0.0,4,9,2560,0,1988,0.0,98006,47.5497,-122.145,2710,12034
6586,8.14,4,2.5,2840,8820,1.0,0.0,2.0,5,8,1420,1420,1952,0.0,98118,47.5542,-122.265,2310,8750
19009,10.0,4,2.0,3100,8000,1.5,0.0,0.0,5,7,2040,1060,1939,0.0,98103,47.6852,-122.329,1650,4000
20100,4.07,2,2.5,1340,999,2.0,0.0,0.0,3,8,940,400,2008,0.0,98116,47.5655,-122.386,1470,1436
10801,7.155,3,2.25,2410,9668,1.0,0.0,1.0,4,8,1540,870,1965,0.0,98117,47.6996,-122.391,2510,5250
9637,4.3,2,1.0,1050,2570,1.0,0.0,0.0,5,7,850,200,1927,0.0,98117,47.6764,-122.366,1080,2800
12430,2.8,3,2.25,1358,1141,3.0,0.0,0.0,3,7,1358,0,2007,0.0,98133,47.7052,-122.346,1358,1196
6740,2.04555,3,1.75,1260,15000,1.5,0.0,0.0,4,7,1260,0,1983,0.0,98092,47.2737,-122.153,2400,21715
18101,4.99,2,1.75,1170,2400,1.0,0.0,0.0,4,7,740,430,1903,0.0,98103,47.6653,-122.333,1570,3919
17856,2.85,3,1.75,2880,18296,1.0,0.0,0.0,3,8,1580,1300,1958,0.0,98168,47.4881,-122.281,1380,9592
11576,1.88,1,1.0,550,16345,1.0,0.0,0.0,3,4,550,0,1945,0.0,98106,47.5181,-122.339,1100,9240
2712,2.73,3,1.75,2050,9045,2.0,0.0,0.0,4,6,2050,0,1959,0.0,98058,47.4572,-122.18,1200,9045
17867,4.4,3,1.75,1550,7820,1.0,0.0,0.0,4,7,1210,340,1981,0.0,98034,47.717,-122.163,1550,6900
21487,7.35,4,3.5,2340,2810,2.0,0.0,2.0,3,8,1730,610,2011,0.0,98027,47.5403,-122.028,2600,2843
4125,6.25,3,3.5,1560,1490,2.0,0.0,0.0,3,8,1240,320,1995,0.0,98102,47.6248,-122.319,1560,1662
2509,3.42,4,2.0,1570,11200,1.0,0.0,0.0,3,7,1120,450,1959,0.0,98011,47.7573,-122.217,1570,11200
8042,18.5,4,2.5,4120,14866,1.0,1.0,4.0,3,8,2070,2050,1965,0.0,98006,47.5571,-122.193,3620,19729
11526,2.645,4,2.25,2060,11385,1.0,0.0,0.0,4,7,1200,860,1962,0.0,98023,47.31399999999999,-122.363,2110,11385
8005,5.5,4,2.0,2070,9822,1.0,0.0,0.0,5,7,2070,0,1955,0.0,98006,47.566,-122.14,1300,9572
12111,5.55,4,2.25,2350,8140,1.0,0.0,0.0,4,8,1430,920,1977,0.0,98006,47.5579,-122.129,2640,8700
20921,5.1,3,2.5,1420,1237,3.0,0.0,0.0,3,8,1420,0,2014,0.0,98107,47.674,-122.387,1510,2501
11935,11.5,4,3.0,4160,13170,2.0,0.0,0.0,3,11,3040,1120,2001,0.0,98059,47.5182,-122.149,3780,13148
16785,5.54,4,1.0,1120,7104,1.5,0.0,0.0,3,7,1120,0,1946,0.0,98177,47.7055,-122.372,1370,7104
6263,6.7,3,2.5,1420,1438,2.0,0.0,0.0,3,9,1280,140,2003,0.0,98102,47.6265,-122.323,1490,1439
17390,3.47,3,1.0,940,9198,1.0,0.0,0.0,3,7,940,0,1968,0.0,98052,47.6889,-122.117,1430,8370
20958,9.5,3,2.5,2780,275033,1.0,0.0,0.0,3,10,2780,0,2006,0.0,98045,47.4496,-121.766,1680,16340
6745,3.2,2,1.5,1110,1200,3.0,0.0,0.0,3,8,1110,0,2000,0.0,98103,47.6931,-122.342,1110,1363
10922,4.2,3,2.0,1750,9239,1.0,0.0,0.0,3,8,1410,340,1989,0.0,98133,47.7583,-122.339,1720,7874
12084,11.1,4,2.5,2990,8640,1.0,0.0,0.0,5,8,2100,890,1959,0.0,98005,47.5932,-122.172,2270,8800
20062,5.44999,4,2.5,2710,6937,2.0,0.0,0.0,3,7,2710,0,2009,0.0,98065,47.5153,-121.871,2380,5866
4213,2.85,3,1.75,1600,7500,1.0,0.0,0.0,3,7,1600,0,1998,0.0,98002,47.2831,-122.199,1620,7461
5641,7.2,2,1.0,1580,2199,2.0,0.0,2.0,3,8,1580,0,1921,1995.0,98103,47.6541,-122.329,2170,4405
19940,15.6,5,3.5,3630,8100,2.0,0.0,0.0,3,10,3630,0,2008,0.0,98004,47.5951,-122.2,1730,8246
15115,9.3775,4,2.75,2580,3560,1.5,0.0,0.0,5,7,1710,870,1917,0.0,98115,47.6753,-122.304,1980,3800
256,3.85,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1180,1955,0.0,98106,47.5278,-122.345,1910,7620
13601,3.1,4,2.5,2440,7093,2.0,0.0,0.0,3,7,2440,0,1999,0.0,98030,47.3817,-122.204,1860,6072
2749,2.65,4,1.5,1240,8158,1.0,0.0,0.0,4,7,1110,130,1961,0.0,98198,47.3716,-122.31,1520,8147
2081,8.0,4,2.5,2390,10000,1.0,0.0,0.0,3,9,1590,800,1975,0.0,98040,47.5801,-122.229,1900,9752
3546,10.1,3,2.5,2240,41339,1.0,0.0,0.0,4,9,2240,0,1945,1992.0,98005,47.6483,-122.163,2900,45738
16278,4.95,4,2.5,2310,7555,2.0,0.0,0.0,3,9,2310,0,1997,0.0,98155,47.7544,-122.303,1980,8416
3767,4.499,3,2.5,2780,8225,2.0,0.0,1.0,3,9,2780,0,1990,0.0,98198,47.3509,-122.323,720,9736
4205,8.25,4,2.5,3220,5262,2.0,0.0,0.0,3,9,3220,0,2003,0.0,98033,47.6878,-122.162,3220,4921
7222,4.25,3,1.0,980,4800,1.5,0.0,0.0,3,7,980,0,1926,0.0,98118,47.5663,-122.274,2030,7200
9284,3.275,3,2.5,2090,12027,2.0,0.0,0.0,3,8,2090,0,1991,0.0,98031,47.4084,-122.213,2090,12666
5118,7.3,4,2.75,3660,150282,2.0,0.0,0.0,3,10,3660,0,1990,0.0,98053,47.6813,-122.048,3090,53578
8999,4.85,3,1.0,1250,7200,1.0,0.0,0.0,3,7,1250,0,1964,0.0,98008,47.6342,-122.12,1430,7400
11552,3.5,3,1.75,1680,250470,1.0,0.0,0.0,4,7,1070,610,1940,0.0,98019,47.7624,-121.93,1680,360000
18766,4.32,3,2.75,2200,14925,1.0,0.0,0.0,3,6,1100,1100,1982,0.0,98053,47.6606,-122.059,1520,14212
11334,2.45,3,1.75,1260,6908,1.0,0.0,0.0,3,7,1260,0,1994,0.0,98038,47.385,-122.031,1810,7159
18136,3.465,4,2.5,2150,5100,1.5,0.0,0.0,3,7,1290,860,1991,0.0,98106,47.5338,-122.36,1920,5100
11395,3.25,3,1.0,850,6906,1.0,0.0,0.0,3,6,850,0,1948,0.0,98155,47.7441,-122.314,1150,6907
4181,3.935,3,1.75,1230,1441,2.0,0.0,0.0,3,8,1010,220,2004,0.0,98116,47.5626,-122.382,1170,1942
3036,2.8,2,1.0,960,4920,1.0,0.0,0.0,3,6,960,0,1942,0.0,98117,47.6946,-122.362,1010,5040
5168,3.08,3,2.5,2320,7140,2.0,0.0,0.0,3,8,2320,0,1990,0.0,98003,47.275,-122.295,2360,7955
16690,7.72,4,2.5,2110,3750,2.0,0.0,0.0,3,8,2110,0,2000,0.0,98117,47.6789,-122.363,1700,5000
19202,2.295,3,1.75,1770,33224,1.0,0.0,0.0,4,8,1770,0,1968,0.0,98092,47.3377,-122.194,1690,22069
18883,3.25,4,2.5,1820,9161,1.0,0.0,0.0,4,7,1220,600,1975,0.0,98058,47.4333,-122.168,1860,7650
7191,4.1,3,2.0,1400,45738,2.0,0.0,0.0,4,8,1400,0,1981,0.0,98070,47.3624,-122.455,2390,56628
11952,3.78,3,1.5,1000,6914,1.0,0.0,0.0,3,7,1000,0,1947,0.0,98125,47.7144,-122.319,1000,6947
17233,6.96,4,3.5,3650,38546,2.0,0.0,0.0,3,9,2550,1100,1996,0.0,98045,47.4776,-121.73,2860,34284
7674,11.3,6,4.0,5330,18116,2.0,0.0,0.0,3,11,3950,1380,2000,0.0,98006,47.5503,-122.137,4590,16900
15930,9.81,4,2.5,2110,10100,1.0,0.0,2.0,3,8,2110,0,1968,2005.0,98006,47.567,-122.151,2230,10100
18571,1.95,4,1.75,1320,7694,1.0,0.0,0.0,3,7,1320,0,1928,1972.0,98148,47.4297,-122.325,1620,8468
20869,6.4,2,2.25,1540,965,3.0,0.0,0.0,3,9,1540,0,2007,0.0,98122,47.6181,-122.318,1410,964
12276,1.8,3,1.0,1000,18513,1.0,0.0,0.0,3,6,1000,0,1940,0.0,98146,47.5118,-122.348,1280,8113
6036,2.3,2,2.0,1260,10200,1.0,0.0,0.0,3,7,1020,240,1983,0.0,98003,47.2593,-122.312,1560,10200
16576,5.685,4,2.5,2460,4200,2.0,0.0,0.0,3,8,2460,0,1998,0.0,98074,47.6041,-122.02,2460,4200
18154,2.52,3,1.0,1170,9730,1.0,0.0,0.0,3,7,1170,0,1968,1986.0,98055,47.4562,-122.196,1680,10125
12101,2.799,3,1.75,1580,6620,1.0,0.0,0.0,3,7,1580,0,1988,0.0,98003,47.2798,-122.303,1580,8137
12404,6.8,3,2.25,2300,9914,2.0,0.0,0.0,4,8,2300,0,1980,0.0,98027,47.5677,-122.086,2240,9032
3041,4.3,2,1.0,990,4920,1.0,0.0,0.0,3,6,990,0,1931,0.0,98117,47.6939,-122.368,990,4960
14855,2.4995,3,2.0,1550,15040,1.0,0.0,0.0,4,6,1550,0,1958,0.0,98059,47.4873,-122.099,1510,41416
13372,7.4,4,2.25,2860,26136,1.0,0.0,0.0,3,8,1640,1220,1977,0.0,98005,47.6033,-122.158,2670,25040
8321,12.2,4,2.75,3670,15400,2.0,0.0,3.0,4,10,3670,0,1986,0.0,98006,47.5581,-122.156,3370,13300
14653,4.6,3,2.0,2930,29136,2.0,0.0,0.0,3,8,2240,690,1990,0.0,98010,47.3102,-122.042,2110,29362
7948,2.9995,4,2.25,1810,7601,1.0,0.0,0.0,3,7,1080,730,1986,0.0,98023,47.2857,-122.358,1570,7601
11817,17.9,4,3.5,5490,14300,1.0,0.0,4.0,3,12,2910,2580,1996,0.0,98006,47.5511,-122.114,4290,13822
15014,2.7,3,2.5,1720,8550,1.0,0.0,0.0,4,7,1720,0,1968,0.0,98002,47.2837,-122.207,1460,8550
21219,6.7999,4,2.75,3320,8653,2.0,0.0,0.0,3,8,3320,0,2014,0.0,98133,47.7521,-122.334,2140,8727
2587,1.34,2,1.5,980,5000,2.0,0.0,0.0,3,7,980,0,1922,2003.0,98014,47.7076,-121.359,1040,5000
11830,1.9995,5,2.5,1740,8750,1.0,0.0,0.0,4,7,1740,0,1959,0.0,98198,47.3904,-122.299,1740,8750
5514,2.85,3,1.0,1160,7875,1.0,0.0,0.0,3,7,1160,0,1953,0.0,98125,47.724,-122.323,1600,7875
12682,2.585,3,2.5,1800,9000,2.0,0.0,0.0,3,7,1800,0,1983,0.0,98003,47.3186,-122.331,1670,8486
19834,6.2295,4,3.25,3030,7644,2.0,0.0,0.0,3,8,2830,200,2006,0.0,98065,47.5457,-121.881,3400,6908
10352,3.75,4,1.75,1890,8000,1.0,0.0,0.0,4,7,1250,640,1960,0.0,98133,47.7576,-122.333,1870,8270
17807,3.7,2,1.0,1040,4172,1.0,0.0,0.0,3,7,1040,0,1946,0.0,98112,47.6308,-122.302,3120,4800
5157,15.0,4,2.75,2930,25697,1.0,0.0,0.0,4,9,2310,620,1964,0.0,98004,47.6264,-122.226,3810,20681
12259,4.5,4,2.25,1990,7320,1.0,0.0,0.0,4,7,1030,960,1965,0.0,98126,47.5237,-122.376,1320,7320
14570,4.1,3,1.0,1410,5000,1.0,0.0,0.0,3,6,980,430,1925,0.0,98116,47.5769,-122.397,1410,5000
9407,4.4745,3,2.25,1570,7200,2.0,0.0,0.0,3,8,1570,0,1991,0.0,98034,47.7332,-122.232,1620,7318
10249,6.25,3,1.5,1600,4128,1.5,0.0,0.0,3,8,1250,350,1906,0.0,98122,47.6122,-122.297,1540,3976
6066,11.0,5,2.75,2890,22547,1.0,0.0,0.0,4,10,2150,740,1963,0.0,98040,47.5476,-122.219,3010,17809
11660,7.52875,4,2.5,2800,72309,2.0,0.0,0.0,3,9,2800,0,1992,0.0,98072,47.7432,-122.112,2280,36420
8515,3.2,4,2.75,2150,9163,1.0,0.0,0.0,3,8,1340,810,1992,0.0,98003,47.26600000000001,-122.307,2260,7750
21408,8.9,5,3.25,4100,7578,2.0,0.0,2.0,3,10,4100,0,2011,0.0,98075,47.5955,-121.974,3710,8156
2579,6.95,2,1.0,1140,3990,1.0,0.0,0.0,3,7,1140,0,1924,0.0,98103,47.6554,-122.333,1800,5700
16091,5.87,4,2.5,2550,6256,2.0,0.0,0.0,3,9,2550,0,1992,0.0,98072,47.7742,-122.166,2460,8256
10560,4.1,3,1.0,1330,5000,1.0,0.0,0.0,3,7,1120,210,1957,0.0,98125,47.7211,-122.308,1920,7790
11294,4.023,3,1.75,1480,4050,1.0,0.0,0.0,3,7,870,610,1926,0.0,98115,47.681,-122.304,1350,4500
7021,5.67,3,2.5,2070,10908,2.0,0.0,0.0,3,8,2070,0,1986,0.0,98029,47.5665,-122.023,2220,10975
2630,2.5,3,1.0,1300,8284,1.0,0.0,0.0,3,7,1300,0,1968,0.0,98003,47.3327,-122.306,1360,7848
19460,2.775,4,2.0,1700,12048,2.0,0.0,0.0,3,7,1700,0,1990,0.0,98030,47.3748,-122.186,1960,7650
19413,1.93,3,1.0,960,10761,1.0,0.0,0.0,4,6,960,0,1962,0.0,98002,47.2819,-122.224,960,10761
11876,5.67,3,1.75,1630,4275,1.5,0.0,3.0,3,7,1630,0,1908,0.0,98115,47.6851,-122.322,1800,4275
19788,3.48,3,2.5,1500,2255,2.0,0.0,0.0,3,7,1500,0,2005,0.0,98029,47.5538,-121.997,1440,2040
20797,13.3,3,3.0,3180,2758,2.0,0.0,2.0,3,11,2240,940,2008,0.0,98109,47.6377,-122.342,2420,2758
19212,2.63,4,2.75,1830,7315,1.0,0.0,0.0,5,7,1250,580,1979,0.0,98023,47.2989,-122.38,1730,7208
9529,11.6,4,3.5,4190,15724,2.0,0.0,2.0,3,11,4190,0,1994,0.0,98027,47.5518,-122.096,3300,10113
2987,4.25,4,2.5,1920,9000,2.0,0.0,0.0,2,7,1920,0,1989,0.0,98126,47.5153,-122.37,1530,10474
6048,1.5,3,1.0,820,7680,1.5,0.0,0.0,3,6,820,0,1910,0.0,98106,47.528,-122.359,1470,6912
10190,2.762,2,1.75,1370,4495,1.0,0.0,0.0,4,8,1370,0,1975,0.0,98198,47.3794,-122.317,1370,4686
21015,3.59782,3,2.5,1850,3400,2.0,0.0,0.0,3,7,1850,0,2010,0.0,98053,47.6871,-122.014,1850,3400
19590,3.35,3,2.0,1570,7200,1.0,0.0,0.0,4,7,1570,0,1952,0.0,98155,47.7501,-122.314,1410,7434
18502,6.98,3,1.75,1220,7447,1.0,0.0,0.0,4,7,1220,0,1964,0.0,98033,47.6886,-122.211,1340,7200
15417,10.0,3,2.75,2370,8900,1.0,0.0,4.0,4,9,1670,700,1971,0.0,98006,47.5648,-122.156,2840,8956
3225,3.5,3,2.75,3070,5280,2.0,0.0,1.0,3,7,2360,710,1950,1986.0,98166,47.4486,-122.353,2570,18983
15511,2.62,4,1.5,1840,9009,2.0,0.0,0.0,3,7,1840,0,1965,0.0,98198,47.40600000000001,-122.318,1390,8025
14940,7.95,3,3.5,3190,10223,2.0,0.0,0.0,3,10,2560,630,1994,0.0,98052,47.6968,-122.102,3120,9735
19832,17.1,5,4.5,4590,14685,2.0,0.0,0.0,3,10,4590,0,2009,0.0,98033,47.664,-122.2,3030,9486
14209,7.05,3,1.0,1440,2618,1.5,0.0,0.0,4,7,1440,0,1906,0.0,98103,47.6582,-122.336,1850,3990
4941,3.125,4,1.75,2280,7840,1.0,0.0,0.0,3,7,1280,1000,1957,0.0,98055,47.4809,-122.224,2120,7260
19348,2.9,4,2.5,2340,52272,2.0,0.0,0.0,2,8,2340,0,1978,0.0,98042,47.3468,-122.091,2480,40500
776,2.6995,3,2.5,1890,4838,2.0,0.0,0.0,3,8,1730,160,2002,0.0,98168,47.4802,-122.279,1910,7409
19318,4.0,3,2.0,1860,12944,1.0,0.0,0.0,3,9,1860,0,2002,0.0,98058,47.4298,-122.102,2500,29279
14523,1.56,3,1.0,970,8580,1.0,0.0,0.0,3,7,970,0,1959,0.0,98003,47.3363,-122.311,1430,11907
9151,2.95,3,2.0,1760,6092,1.0,0.0,0.0,3,7,1760,0,1998,0.0,98030,47.3838,-122.184,2590,6255
2294,6.05,5,2.75,2740,5616,1.5,0.0,0.0,5,7,1670,1070,1925,0.0,98115,47.6866,-122.317,1600,4592
4594,6.435,6,5.25,3600,3960,2.0,0.0,0.0,3,7,2400,1200,1971,0.0,98126,47.5656,-122.372,1450,4600
5551,5.78888,2,2.0,1060,4000,1.0,0.0,0.0,2,7,1000,60,1914,0.0,98103,47.6626,-122.337,1310,4000
20286,7.7595,4,2.5,2970,4400,2.0,0.0,0.0,3,8,2970,0,2014,0.0,98052,47.705,-122.114,3010,4892
1733,4.45,4,2.5,2340,3784,2.0,0.0,0.0,3,8,2340,0,2008,0.0,98106,47.535,-122.348,1730,4000
7789,7.0,4,3.25,3580,43093,1.0,0.0,0.0,4,8,3580,0,1990,0.0,98024,47.5595,-121.901,2070,43093
16484,2.985,3,2.0,2420,8800,1.0,0.0,0.0,4,7,1420,1000,1959,0.0,98188,47.4322,-122.291,1546,8666
10443,3.5,3,2.5,1630,5996,2.0,0.0,0.0,3,7,1630,0,1986,0.0,98055,47.4738,-122.19,1660,4504
8761,3.0995,2,1.5,1510,9843,1.0,0.0,0.0,4,7,1510,0,1961,0.0,98188,47.4419,-122.27,1590,9368
4355,3.05,4,1.75,1000,7200,1.5,0.0,0.0,4,6,1000,0,1947,0.0,98155,47.742,-122.324,1280,7200
8488,2.095,3,1.5,970,5488,1.0,0.0,0.0,3,7,970,0,1976,0.0,98106,47.5366,-122.359,1040,5488
1081,5.15,3,2.5,2360,11254,1.0,0.0,2.0,3,9,2360,0,1990,0.0,98003,47.3356,-122.333,2390,11254
12963,4.6995,5,2.0,1220,4200,1.0,0.0,0.0,4,6,1090,130,1921,0.0,98105,47.6677,-122.321,1790,4200
16878,3.0,2,1.0,1340,7788,1.0,0.0,2.0,3,7,1340,0,1947,0.0,98178,47.5094,-122.244,2550,7788
8407,2.12,3,1.5,1690,9600,1.0,0.0,0.0,3,7,1210,480,1976,0.0,98038,47.3857,-122.079,1450,9647
3500,5.69,4,1.75,1230,7890,1.0,0.0,1.0,4,7,1090,140,1950,0.0,98004,47.5808,-122.189,2380,13176
1988,9.62,4,2.25,3320,20100,1.0,0.0,0.0,4,8,1810,1510,1981,0.0,98006,47.5566,-122.153,2450,9821
16137,2.3995,3,1.75,1230,9600,1.0,0.0,0.0,4,7,1230,0,1984,0.0,98042,47.3675,-122.095,1330,8250
10842,5.94,3,1.0,1320,5000,1.0,0.0,0.0,4,7,1090,230,1920,0.0,98107,47.6674,-122.365,1700,5000
13522,2.499,3,2.5,1630,7700,1.0,0.0,0.0,3,7,1120,510,1978,0.0,98031,47.3876,-122.211,1640,8160
17346,8.4,4,1.75,2330,4000,2.0,0.0,0.0,5,8,1300,1030,1924,0.0,98105,47.666,-122.289,2040,4000
8865,4.55,2,1.0,1030,5000,1.0,0.0,0.0,5,6,1030,0,1917,0.0,98107,47.6585,-122.363,1550,5000
817,2.5,2,2.0,1130,5500,1.0,0.0,0.0,4,6,1130,0,1941,0.0,98030,47.3839,-122.225,1320,6600
3872,4.08,3,1.0,1380,7015,1.5,0.0,0.0,4,7,1380,0,1925,0.0,98117,47.6987,-122.36,1160,6700
15807,5.25,4,2.75,2530,11549,1.0,0.0,0.0,3,7,1700,830,1942,0.0,98033,47.6557,-122.197,2530,10000
2679,2.3,2,1.0,950,7560,1.0,0.0,0.0,3,6,950,0,1958,0.0,98058,47.4499,-122.176,1160,7560
6567,3.66,3,2.5,2370,4375,2.0,0.0,0.0,3,8,2370,0,2006,0.0,98038,47.354,-121.999,2380,4606
20472,12.9,5,4.0,4360,8030,2.0,0.0,0.0,3,10,4360,0,2015,0.0,98075,47.5923,-121.973,3570,6185
16856,7.25,4,2.5,2700,25870,2.0,0.0,0.0,4,8,2700,0,1992,0.0,98033,47.6934,-122.161,1540,20720
19097,4.55,4,2.0,2120,9442,1.0,0.0,0.0,5,7,1060,1060,1968,0.0,98011,47.7675,-122.226,1290,9600
18051,2.2,4,2.5,2130,9100,1.0,0.0,0.0,3,8,1290,840,1978,0.0,98030,47.3815,-122.169,1770,7700
2173,4.6,3,1.75,1400,2003,1.0,0.0,0.0,4,8,700,700,1908,2006.0,98119,47.6508,-122.368,1370,1281
1379,2.34,3,1.75,1490,8366,1.0,0.0,0.0,4,7,1010,480,1975,0.0,98042,47.375,-122.14,1490,7469
13439,4.44,3,2.0,1460,2610,2.0,0.0,0.0,3,8,1460,0,1987,0.0,98103,47.6864,-122.345,1320,3000
16391,3.3,3,1.0,1180,43124,1.0,0.0,0.0,4,6,1180,0,1959,0.0,98027,47.5278,-122.063,1410,43560
3324,3.185,4,2.0,1780,7350,1.0,0.0,0.0,5,7,900,880,1974,0.0,98058,47.4562,-122.158,1480,7350
3182,6.35,3,1.75,1210,4400,1.5,0.0,0.0,4,8,1210,0,1930,0.0,98105,47.6621,-122.288,2020,3750
9125,2.8485,3,1.5,1590,8256,1.0,0.0,1.0,3,7,1090,500,1969,0.0,98003,47.3488,-122.304,1950,7840
10981,3.26,6,3.0,2580,8064,1.5,0.0,0.0,3,7,1880,700,1913,0.0,98118,47.5549,-122.287,1510,6084
1039,2.185,2,1.0,1600,8961,1.0,0.0,0.0,4,7,1390,210,1949,0.0,98002,47.3098,-122.21,1502,6798
18406,2.4,2,1.0,870,6552,1.0,0.0,0.0,3,6,870,0,1947,0.0,98133,47.7188,-122.353,1500,6678
20810,5.3,3,2.75,3400,7200,2.0,0.0,2.0,3,9,2470,930,2009,0.0,98056,47.4878,-122.191,1580,8676
9164,2.99,2,1.75,1250,34395,1.0,0.0,0.0,4,7,1250,0,1950,0.0,98003,47.2802,-122.316,1910,26042
1347,4.5,4,1.0,2000,4676,1.5,0.0,0.0,3,7,1250,750,1916,1986.0,98118,47.5529,-122.268,1140,4676
1226,6.8,6,3.5,3000,6320,2.0,0.0,2.0,3,8,2400,600,1969,0.0,98118,47.562,-122.279,1720,6360
18389,6.5,3,2.0,2660,257875,1.0,0.0,2.0,4,8,1530,1130,1976,0.0,98024,47.553,-121.887,1710,64033
14872,4.95,5,1.75,2760,18112,1.0,0.0,0.0,3,8,1510,1250,1968,0.0,98155,47.7363,-122.298,1720,8482
8682,4.905,3,2.0,3000,21883,2.0,0.0,0.0,3,7,1970,1030,1998,0.0,98011,47.7599,-122.214,2280,14025
15801,3.22,3,1.75,1400,18002,1.0,0.0,0.0,3,6,1400,0,1977,0.0,98019,47.725,-121.967,2240,14068
21413,2.88,3,2.5,1150,887,3.0,0.0,0.0,3,7,1150,0,2007,0.0,98133,47.7072,-122.356,1180,915
865,2.75,3,2.25,1420,8549,2.0,0.0,0.0,4,7,1420,0,1989,0.0,98038,47.3576,-122.039,1560,7471
4340,7.52,6,3.75,3810,6663,2.0,0.0,0.0,4,8,3810,0,1977,0.0,98103,47.6938,-122.34,1610,4561
3892,3.85,5,1.5,1750,9780,1.5,0.0,0.0,4,7,1750,0,1961,0.0,98028,47.7755,-122.235,1750,10295
10790,4.6,4,2.5,2620,8331,2.0,0.0,0.0,3,9,2620,0,1991,0.0,98058,47.4357,-122.159,2760,8174
6408,2.11,3,2.0,1060,7412,1.0,0.0,0.0,3,7,1060,0,1987,0.0,98038,47.3897,-122.051,1080,7093
5271,2.2645,3,1.75,1730,7200,1.5,0.0,0.0,4,6,1730,0,1944,0.0,98032,47.3774,-122.236,860,7200
3656,3.375,5,2.0,1700,7314,1.0,0.0,0.0,3,7,1000,700,1956,0.0,98108,47.549,-122.305,2000,7176
19470,2.995,3,1.75,1810,34500,1.0,0.0,0.0,3,8,1230,580,1980,0.0,98032,47.3707,-122.275,2090,9735
